id,officer_name,officer_position,position_short_name,update_date,officer_own_percent,quantity,symbol
9,Phạm Anh Tuấn,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0094,67500,PSC
10,Nguyễn Văn Bình,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-18,0.0041667,30000,PSC
4,Nguyễn Tiến Nghĩa,Phó Giám đốc,Phó GĐ,2024-06-27,0.00329167,23700,PSC
2,Nguyễn Tiến Nhương,Phó Giám đốc,Phó GĐ,2015-09-14,0.00180556,13000,PSC
11,Đặng Thị Thu,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0,0,PSC
3,Vũ Hoàng Chương,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-17,0.0,0,PSC
5,Lê Anh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-16,0.0,0,PSC
8,Bùi Trung Định,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-18,0.0,0,PSC
1,Lưu Thị Hồng Trinh,Phụ trách Công bố thông tin,Phụ trách CBTT,2015-09-14,0.0,0,PSC
8,PHÙNG NHƯ DŨNG,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-24,0.0002,12100,PSB
1,Nguyễn Viết Đạt,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,2e-05,975,PSB
2,Trần Chí Dũng,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,2e-05,975,PSB
6,Trần Hải Bình,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-09-11,2e-06,92,PSB
5,Đặng Đức Hồi,Phó Tổng Giám đốc,Phó TGĐ,2023-08-28,2e-06,92,PSB
4,Phạm Văn Tiến,Thành viên Ban kiểm soát,TV BKS,2020-06-09,0.0,0,PSB
7,Đặng Thanh Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-13,0.0,0,PSB
3,Đinh Thị Ngọc Thanh,Thành viên Ban kiểm soát,TV BKS,2017-11-10,0.0,0,PSB
9,Trần Đức Hạnh,Phó Tổng Giám đốc,Phó TGĐ,2025-02-24,0.0,7,PSB
10,Phạm Minh Vĩ,Kế toán trưởng,Kế toán trưởng,2025-02-24,0.0,0,PSB
11,Ngô Văn Lập,Phụ trách Công bố thông tin/Trưởng Ban kiểm soát,Phụ trách CBTT/Trưởng BKS,2025-02-24,0.0,0,PSB
7,Nguyễn Văn Thiền,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0044,1313000,PRT
8,Huỳnh Quốc Huy,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-06,0.0001073,32200,PRT
9,Nguyễn Ngọc Trường Long,Thành viên Ban kiểm soát,TV BKS,2025-02-06,7.67e-05,23000,PRT
2,Huỳnh Thanh Hải,Phó Tổng Giám đốc,Phó TGĐ,2019-06-13,2.267e-05,6800,PRT
10,Trần Hồng Khôi,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,1.83e-05,5500,PRT
5,Nguyễn Mai Khánh Trình,Giám đốc Tài chính/Kế toán trưởng,GĐ Tài chính/Kế toán trưởng,2022-01-20,1.733e-05,5200,PRT
13,Cao Hoàng Đề,Thành viên Ban kiểm soát,TV BKS,2025-02-06,0.0,0,PRT
14,Trần Việt Anh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0,0,PRT
1,Huỳnh Công Phát,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2019-06-13,0.0,0,PRT
15,Lê Văn Minh,Thành viên Ban kiểm soát,TV BKS,2025-02-06,0.0,0,PRT
3,Võ Hồng Cường,Thành viên Hội đồng Quản trị,TV HĐQT,2019-08-29,0.0,0,PRT
4,Hà Văn Thuận,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2020-06-17,0.0,0,PRT
6,Lê Trọng Nghĩa,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2023-09-08,0.0,0,PRT
11,NGUYỄN AN ĐỊNH,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-06,0.0,0,PRT
12,Mai Hữu Tín,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0,0,PRT
8,Phan Trịnh Quốc Kiên,Phó Tổng Giám đốc,Phó TGĐ,2025-02-06,0.0014,141736,PRE
4,TRỊNH ANH TUẤN,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-06,0.0011948,124737,PRE
5,NGUYỄN HỒNG LONG,Phó Tổng Giám đốc,Phó TGĐ,2025-02-06,0.0004789,50000,PRE
3,Trịnh Văn Lượng,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-06,0.0004702,49091,PRE
6,LÊ THỊ THÚY,Phó Tổng Giám đốc,Phó TGĐ,2025-02-06,0.0001374,14340,PRE
9,Vũ Văn Thắng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-06,0.0,0,PRE
2,Nguyễn Anh Vũ,Trưởng Ban Kiểm toán nội bộ ,Trưởng BKT nội bộ ,2020-10-02,0.0,0,PRE
7,Ngô Thanh Hải,Kế toán trưởng,Kế toán trưởng,2025-02-06,0.0,0,PRE
1,Nguyễn Anh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2020-10-02,0.0,0,PRE
4,Lê Nam Hùng,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-02-20,0.0025,3000,PRC
2,Âu Thị Mai Hoa,Thành viên Ban kiểm soát,TV BKS,2025-02-20,0.0,0,PRC
3,Tôn Thị Kim Tuyến,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-20,0.0,0,PRC
5,MAI THỊ TRÚC HUYỀN,Thành viên Ban kiểm soát,TV BKS,2025-02-20,0.0,0,PRC
6,Nguyễn Thị Tuyết,Kế toán trưởng/Thành viên Hội đồng Quản trị,Kế toán trưởng/TV HĐQT,2025-04-15,0.0,0,PRC
7,Nguyễn Lê Minh,Thành viên Hội đồng Quản trị/Phụ trách Công bố thông tin/Giám đốc,TV HĐQT/Phụ trách CBTT/GĐ,2025-04-15,0.0,0,PRC
1,MAI VĂN QUANG,Thành viên Hội đồng Quản trị,TV HĐQT,2024-04-25,0.0,0,PRC
8,Nguyễn Xuân Dũng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-15,0.0,0,PRC
10,Dương Hùng Văn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,0.001667,50000,PQN
9,Phạm Văn Hùng,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2025-02-24,0.000667,20000,PQN
2,Nguyễn Trần Toàn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-04-17,0.000167,5000,PQN
5,Nguyễn Văn Chinh,Phó Giám đốc,Phó GĐ,2023-09-08,0.0,0,PQN
1,Phan Thị Thùy Trang,Thành viên Ban kiểm soát,TV BKS,2021-04-23,0.0,0,PQN
7,Trịnh Lương Một,Kế toán trưởng,Kế toán trưởng,2023-09-08,0.0,0,PQN
8,Hồ Thị Kim Ánh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-18,0.0,0,PQN
6,Phan Thị Thùy Trang,Thành viên Ban kiểm soát,TV BKS,2023-09-08,0.0,0,PQN
3,Ngô Tấn Quảng,Phó Giám đốc,Phó GĐ,2023-09-08,0.0,0,PQN
4,Nguyễn Tấn Tỉnh,Thành viên Ban kiểm soát,TV BKS,2023-09-08,0.0,0,PQN
4,Ma Đức Tú,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2024-10-07,0.0002,1863,PPY
8,Võ Nguyên Hợp,Phó Giám đốc,Phó GĐ,2025-02-18,0.0001,638,PPY
7,Nguyễn Thị Hồng Phương,Kế toán trưởng,Kế toán trưởng,2025-02-18,3.6e-05,340,PPY
5,Trần Văn Hay,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-02-18,0.0,0,PPY
6,Ngô Văn Nhiệm,Giám đốc,GĐ,2025-02-18,0.0,0,PPY
1,Huỳnh Minh Triết,Trưởng Ban kiểm soát,Trưởng BKS,2023-04-27,0.0,0,PPY
9,Lại Thị Thu Hoài,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0,0,PPY
2,Nguyễn Anh Toàn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-06-28,0.0,0,PPY
3,Mai Bích Thủy,Thành viên Hội đồng Quản trị,TV HĐQT,2024-04-12,0.0,0,PPY
6,Phạm Đức Nghĩa,Thành viên Hội đồng Quản trị,TV HĐQT,2020-05-22,0.12,1800000,PPS
2,Mã Ngọc Kỳ,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.12,1800000,PPS
8,Phạm Hùng Anh,Trưởng Ban kiểm soát,Trưởng BKS,2023-04-21,0.00067,1000,PPS
5,Lữ Văn Thụ,Thành viên Ban kiểm soát,TV BKS,2017-04-28,0.0,0,PPS
7,Vũ Huy Quang,Thành viên Hội đồng Quản trị,TV HĐQT,2020-05-22,0.0,0,PPS
9,Phan Ngọc Hiền,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,PPS
10,Bùi Duy Nhị,Phó Giám đốc/Chủ tịch Hội đồng Quản trị,Phó GĐ/Chủ tịch HĐQT,2025-02-12,0.0,0,PPS
11,Vũ Anh Tuấn,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2025-02-12,0.0,0,PPS
12,Nguyễn Quang Đông,Thành viên Ban kiểm soát,TV BKS,2025-02-12,0.0,0,PPS
13,Phùng Văn Đức,Phó Giám đốc,Phó GĐ,2025-02-12,0.0,0,PPS
1,Lê Đình Thái,Kế toán trưởng/Phụ trách Công bố thông tin,Kế toán trưởng/Phụ trách CBTT,2015-09-14,0.0,0,PPS
14,Phan Xuân Thắng,Phó Giám đốc,Phó GĐ,2025-02-19,0.0,0,PPS
3,Nguyễn Văn Tạo,Giám đốc Chi nhánh,GĐ chi nhánh,2016-04-22,0.0,0,PPS
4,Vũ Quang Dũng,Phó Giám đốc,Phó GĐ,2017-01-18,0.0,0,PPS
2,Thái Nhã Ngôn,Phụ trách Công bố thông tin/Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,Phụ trách CBTT/TGĐ/Phó Chủ tịch HĐQT,2015-09-14,0.4596,4044580,PPP
4,Lê Thanh Trúc,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-08-23,0.1357,1194276,PPP
8,Phạm Thị Minh Tâm,Thành viên Ban kiểm soát,TV BKS,2023-08-23,0.0075,66100,PPP
5,Nguyễn Thị Mai Nguyệt,Thành viên Hội đồng Quản trị,TV HĐQT,2023-08-23,0.0063,55000,PPP
6,Phó Nghĩa Văn,Thành viên Hội đồng Quản trị,TV HĐQT,2023-08-23,0.0032,28500,PPP
1,Nguyễn Minh Hùng,Giám đốc Tài chính,GĐ Tài chính,2015-09-14,0.0001,1100,PPP
7,Nguyễn Văn Chắc,Thành viên Ban kiểm soát,TV BKS,2023-08-23,5e-05,440,PPP
9,Nguyễn Thị Anh Chi,Kế toán trưởng,Kế toán trưởng,2023-08-23,5e-05,500,PPP
3,Nguyễn Thị Bích Ngọc,Phó Giám đốc,Phó GĐ,2021-07-14,0.0,0,PPP
10,Nguyễn Hoàng Ngọc Châu,Trưởng Ban kiểm soát,Trưởng BKS,2023-08-23,0.0,0,PPP
2,Đặng Xuân Hùng,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0015,73933,PPI
3,Nguyễn Ngọc Hân,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.0003339778,16128,PPI
9,Phạm Đức Tấn,Chủ tịch Hội đồng Quản trị/Tổng Giám đốc,Chủ tịch HĐQT/TGĐ,2024-12-16,0.0001,5798,PPI
1,Đặng Văn Phúc,Phụ trách Công bố thông tin,Phụ trách CBTT,2015-09-14,1.035e-07,5,PPI
5,Đặng Thế Phát,Phó Tổng Giám đốc/Người phụ trách quản trị công ty,Phó TGĐ/Người phụ trách quản trị công ty,2017-09-29,0.0,0,PPI
6,Nguyễn Ngọc Sơn,Thành viên Ban kiểm soát,TV BKS,2019-02-15,0.0,0,PPI
7,Lưu Chiến Thắng,Thành viên Ban kiểm soát,TV BKS,2019-08-23,0.0,0,PPI
8,Bùi Thanh Trúc,Thành viên Hội đồng Quản trị,TV HĐQT,2020-04-21,0.0,0,PPI
4,Nguyễn Trần Nhân,Thành viên Ban kiểm soát,TV BKS,2017-07-03,0.0,0,PPI
8,Phạm Minh Hương,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-25,0.0081,603891,PPH
17,Phạm Xuân Trình,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-18,0.0065,482900,PPH
15,Bùi Thị Thu,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2024-07-25,0.00325062,242727,PPH
18,Trần Quang Nghị,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-09,0.0027,200000,PPH
9,Dương  Khuê,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2024-07-25,0.0022297,166494,PPH
14,Trần Ngọc Nga,Phó Tổng Giám đốc,Phó TGĐ,2024-07-25,0.0018,132850,PPH
4,Trương Thị Ngọc Phượng,Giám đốc Tài chính/Kế toán trưởng,GĐ Tài chính/Kế toán trưởng,2023-07-27,0.0012008,89665,PPH
1,Phan Kim Hằng,Phó Tổng Giám đốc,Phó TGĐ,2017-08-18,0.001,77348,PPH
11,Nguyễn Văn Nhiệm,Giám đốc điều hành,GĐ Điều hành,2024-07-25,0.00093745,70000,PPH
10,Lý Anh Tài,Giám đốc điều hành,GĐ Điều hành,2024-07-25,0.0008371,62507,PPH
5,Nguyễn Thị Mỹ Lệ,Trưởng Ban kiểm soát,Trưởng BKS,2023-07-27,0.00055346,41327,PPH
6,Trần Liên Hữu,Thành viên Ban kiểm soát,TV BKS,2023-07-27,0.00010126,7561,PPH
2,Đinh Hồng Tiến,Giám đốc điều hành,GĐ Điều hành,2017-08-18,0.0001,9168,PPH
16,Vũ Thị Thùy Dương,Thành viên Ban kiểm soát,TV BKS,2024-09-17,4.018e-05,3000,PPH
13,Lê Thị Ánh Ngọc,Giám đốc điều hành,GĐ Điều hành,2024-07-25,0.0,0,PPH
12,Đoàn  Kiên,Giám đốc điều hành,GĐ Điều hành,2024-07-25,0.0,0,PPH
3,Phạm Thị Diệu Thúy,Phụ trách Công bố thông tin,Phụ trách CBTT,2021-03-30,0.0,0,PPH
7,Phạm Thị Diệu Thúy,Phụ trách Công bố thông tin,Phụ trách CBTT,2023-07-27,0.0,0,PPH
1,Lê Cảnh Toàn,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2020-01-03,0.0,0,PPE
2,Bùi Thị Trà My,Thành viên Ban kiểm soát/Phụ trách Công bố thông tin,TV BKS/Phụ trách CBTT,2020-11-11,0.0,0,PPE
3,Lê Phúc Định,Trưởng Ban kiểm soát,Trưởng BKS,2022-05-04,0.0,0,PPE
4,Lê Văn Hậu,Thành viên Ban kiểm soát,TV BKS,2022-05-04,0.0,0,PPE
5,Huỳnh Thị Kim Phao,Thành viên Hội đồng Quản trị,TV HĐQT,2022-05-04,0.0,0,PPE
6,NGUYỄN TIẾN ĐẠT,Kế toán trưởng,Kế toán trưởng,2023-09-27,0.0,0,PPE
7,Quách Mỹ Hoa,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-12-06,0.0,0,PPE
3,Nguyễn Văn Tuấn,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.000232,75810,PPC
6,Lê Thế Sơn,Kế toán trưởng,Kế toán trưởng,2022-08-31,2.2e-05,7140,PPC
9,Nguyễn Hoàng Hải,Phó Tổng Giám đốc,Phó TGĐ,2025-02-06,2.18e-05,7000,PPC
5,Trần Anh Duy,Thành viên Ban kiểm soát,TV BKS,2021-07-23,0.0,0,PPC
7,Vũ Xuân Dũng,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2024-01-29,0.0,0,PPC
8,Nguyễn Quang Quyền,Thành viên Hội đồng Quản trị,TV HĐQT,2024-08-12,0.0,0,PPC
10,Lê Tuấn Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0,0,PPC
11,Ngô Nguyên Đồng,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-06,0.0,0,PPC
12,Nguyễn Gia Hùng,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-06,0.0,1000,PPC
1,Nguyễn Văn Quyền,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0,0,PPC
13,Quách Vĩnh Bình,Thành viên Ban kiểm soát,TV BKS,2025-02-06,0.0,0,PPC
2,Nguyễn Văn Thủy,Phó Tổng Giám đốc/Chủ tịch Hội đồng Quản trị,Phó TGĐ/Chủ tịch HĐQT,2015-09-14,0.0,15,PPC
4,Nguyễn Văn Quyên,Phó Tổng Giám đốc,Phó TGĐ,2019-12-16,0.0,0,PPC
3,Hồ Công Kỳ,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-04-27,2.3e-05,53100,POW
11,Nguyễn Thị Ngọc Bích,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,1.8e-05,41705,POW
1,Phạm Xuân Trường,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2018-03-06,1e-05,23100,POW
15,Nguyễn Duy Giang,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,9.4e-06,22000,POW
12,Vũ Thị Ngọc Dung,Thành viên Ban kiểm soát,TV BKS,2025-02-04,2.2e-06,5200,POW
20,Nguyễn Đình Thi,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-04,2.1e-06,5000,POW
5,Lý Thị Thu Hương,Thành viên Ban kiểm soát,TV BKS,2023-04-27,2e-06,5700,POW
9,Nguyễn Anh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,0,POW
10,Vũ Chí Cường,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-04,0.0,0,POW
2,Lê Như Linh,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2018-12-11,0.0,0,POW
13,Hà Thị Minh Nguyệt,Phó Tổng Giám đốc/Thành viên Ban kiểm soát,Phó TGĐ/TV BKS,2025-02-04,0.0,0,POW
14,Đoàn Thị Thu Hà,Thành viên Ban kiểm soát,TV BKS,2025-02-04,0.0,0,POW
16,Nguyễn Minh Đạo,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,POW
17,Phan Ngọc Hiền,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,POW
18,Nguyễn Kiên,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,POW
19,Chu Quang Toản,Kế toán trưởng,Kế toán trưởng,2025-02-04,0.0,0,POW
4,Vũ Quốc Hải,Trưởng Ban kiểm soát,Trưởng BKS,2023-04-27,0.0,0,POW
21,Nguyễn Thị Minh Nghĩa,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-04,0.0,0,POW
6,Nguyễn Mạnh Tưởng,Phó Tổng Giám đốc,Phó TGĐ,2023-10-20,0.0,0,POW
7,Vũ Thị Tố Nga,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,0,POW
8,Nguyễn Hoàng Yến,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,0,POW
4,Nguyễn Trung Kiên,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2022-03-23,0.02097,262110,POV
1,Đinh Hồng Long,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2015-09-14,0.0006,7500,POV
8,Bùi Đức Duy,Kế toán trưởng,Kế toán trưởng,2025-01-22,0.0004,5000,POV
7,Trần Tiến Đại,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-01-22,0.0003364,4205,POV
6,Lê Minh Châu,Trưởng Ban kiểm soát,Trưởng BKS,2024-04-17,2e-05,250,POV
5,Trần Thị Thu Huyền,Thành viên Ban kiểm soát,TV BKS,2023-02-22,0.0,0,POV
3,Vũ Hồng Minh,Phó Giám đốc,Phó GĐ,2020-03-09,0.0,0,POV
2,Nguyễn Nam Hải,Thành viên Ban kiểm soát,TV BKS,2015-09-14,0.0,0,POV
9,Vương Dũng Hoàng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0,0,POV
10,Nguyễn Thế Quỳnh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0,0,POV
4,TRẦN HẢI VÂN,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-07-19,0.01046438,203323,POT
8,Nguyễn Huyền Sơn,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2024-07-19,0.00243922,47394,POT
12,Trần Thị Hòa,Trưởng Ban kiểm soát,Trưởng BKS,2024-07-19,0.00148595,28872,POT
7,Nguyễn Tiến Hùng,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2024-07-19,0.00120386,23391,POT
6,Lê Huy Đồng,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-19,0.00022609,4393,POT
10,Trịnh An Huy,Tổng Giám đốc,TGĐ,2024-07-19,0.0,0,POT
11,Ma Thị Nghiệm,Kế toán trưởng,Kế toán trưởng,2024-07-19,0.0,0,POT
1,Nguyễn Thị Minh,Phụ trách Công bố thông tin,Phụ trách CBTT,2021-07-14,0.0,0,POT
13,Vũ Hoàng Công,Thành viên Ban kiểm soát,TV BKS,2024-07-19,0.0,0,POT
2,Nguyễn Thị Bích Hồng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-10-05,0.0,0,POT
3,NGUYỄN MẠNH HÙNG,Thành viên Ban kiểm soát,TV BKS,2023-12-28,0.0,0,POT
5,Lương Tuấn Phương,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-19,0.0,0,POT
9,Phạm Cảnh Huy,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2024-07-19,0.0,0,POT
2,Nguyễn Minh Ngọc,Kế toán trưởng,Kế toán trưởng,2016-05-26,0.0002,8000,POS
9,Nguyễn Tiên Phong,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-07,0.0001,4000,POS
4,Vũ Đình Cao Sơn,Phó Giám đốc,Phó GĐ,2025-02-07,0.0,0,POS
5,Nguyễn Văn Dương,Giám đốc,GĐ,2025-02-07,0.0,0,POS
6,Phạm Thu Hiền,Thành viên Ban kiểm soát,TV BKS,2025-02-07,0.0,0,POS
7,Nguyễn Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0,0,POS
8,Trần Thị Minh Hương,Thành viên Ban kiểm soát,TV BKS,2025-02-07,0.0,0,POS
10,Lê Toàn Thắng,Phó Giám đốc,Phó GĐ,2025-02-07,0.0,0,POS
11,Nguyễn Thế Hoàng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-18,0.0,0,POS
12,Dương Hùng Văn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,0.0,0,POS
1,Vũ Chi Viện,Phụ trách Công bố thông tin/Thành viên Hội đồng Quản trị,Phụ trách CBTT/TV HĐQT,2016-05-26,0.0,0,POS
13,Nguyễn Lệ Trà,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-24,0.0,0,POS
3,Nguyễn Thế Hoàng,Thành viên Hội đồng Quản trị,TV HĐQT,2024-04-04,0.0,0,POS
3,Đỗ Tiến Sĩ,Phó Chủ tịch Hội đồng Quản trị/Tổng Giám đốc,Phó Chủ tịch HĐQT/TGĐ,2024-01-22,0.03088284,8602216,POM
8,Nguyễn Thanh Lan,Phó Tổng Giám đốc,Phó TGĐ,2024-01-22,0.01169036,3256275,POM
4,Đỗ Xuân Chiểu,Thành viên Hội đồng Quản trị,TV HĐQT,2024-01-22,0.0059,1650480,POM
7,Đỗ Duy Thái,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2024-01-22,0.0031,869400,POM
12,Đỗ Hoài Khánh Linh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-15,0.0019,542811,POM
9,Nguyễn Thanh Liêm,Người phụ trách quản trị công ty/Phụ trách Công bố thông tin,Người phụ trách quản trị công ty/Phụ trách CBTT,2024-03-29,3e-05,8596,POM
5,Trần Tô Tử,Trưởng Ban kiểm soát/Phụ trách Công bố thông tin,Trưởng BKS/Phụ trách CBTT,2024-01-22,1.543e-05,4297,POM
2,Đỗ Văn Khánh,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-01-19,0.0,0,POM
6,Nguyễn Thị Hồng Thắm,Thành viên Ban kiểm soát,TV BKS,2024-01-22,0.0,0,POM
10,Nguyễn Nhật Trường,Kế toán trưởng,Kế toán trưởng,2024-07-23,0.0,0,POM
11,Nguyễn Ngọc Mỹ Hạnh,Thành viên Ban kiểm soát,TV BKS,2024-07-23,0.0,0,POM
1,Võ Thị Thu Hiền,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2018-05-04,0.0,0,POM
1,Phạm Ngọc Anh,Thành viên Ban kiểm soát,TV BKS,2023-06-01,0.0,0,POB
2,Quách Văn Sơn,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-02-10,0.0,0,POB
3,Nguyễn Thị Thu Hương,Trưởng phòng Tài chính - Kế toán,Trưởng phòng Tài chính - Kế toán,2025-02-10,0.0,0,POB
4,Nguyễn Thị Thanh Thủy,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-10,0.0,0,POB
5,Đoàn Duy Công,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-10,0.0,0,POB
6,Ngô Văn Tuân,Phó Giám đốc,Phó GĐ,2025-02-10,0.0,0,POB
7,Phạm Thị Thùy Dương,Thành viên Ban kiểm soát,TV BKS,2025-02-10,0.0,0,POB
8,Trần Minh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-12,0.0,0,POB
4,LÊ HỮU SƠN,Thành viên Hội đồng Quản trị,TV HĐQT,2024-09-23,0.02870483,266446,PNT
3,Nguyễn Thành Nhơn,Thành viên Hội đồng Quản trị,TV HĐQT,2024-06-10,0.015,138904,PNT
2,Văn Bá Dương,Thành viên Hội đồng Quản trị,TV HĐQT,2024-06-10,0.0148,137574,PNT
7,Đỗ Quý Nhật Quang,Thành viên Ban kiểm soát,TV BKS,2024-09-23,0.01107487,102800,PNT
5,Nghiêm Bá Bích,Phó Tổng Giám đốc,Phó TGĐ,2024-09-23,0.00867255,80501,PNT
8,Lê Hoàng Phi,Thành viên Ban kiểm soát,TV BKS,2024-09-23,0.00066234,6148,PNT
